date,Biomass  - Actual Aggregated [MW],Fossil Gas  - Actual Aggregated [MW],Fossil Hard coal  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Aggregated [MW],Hydro Run-of-river and poundage  - Actual Aggregated [MW],Hydro Water Reservoir  - Actual Aggregated [MW],Solar  - Actual Aggregated [MW],Wind Onshore  - Actual Aggregated [MW],Other  - Actual Aggregated [MW]
2015/01/12 16:00,307.0,1553.0,1469.0,322.0,1154.0,337.0,164.0,486.0,50.0
2015/01/12 17:00,315.0,1581.0,1468.0,439.0,1232.0,339.0,77.0,548.0,50.0
2015/01/12 18:00,316.0,1665.0,1468.0,558.0,1230.0,557.0,4.0,688.0,50.0
2015/01/12 19:00,318.0,1790.0,1468.0,739.0,1242.0,900.0,0.0,876.0,50.0
2015/01/12 20:00,321.0,1781.0,1469.0,660.0,1233.0,683.0,0.0,1081.0,50.0
2015/01/12 21:00,323.0,1625.0,1468.0,561.0,1136.0,604.0,0.0,1178.0,50.0
2015/01/12 22:00,331.0,1223.0,1468.0,276.0,1067.0,330.0,0.0,1240.0,50.0
2015/01/12 23:00,330.0,847.0,1469.0,178.0,882.0,278.0,0.0,1343.0,49.0
2015/01/13 00:00,330.0,821.0,1468.0,114.0,786.0,298.0,0.0,1441.0,50.0
2015/01/13 01:00,338.0,449.0,1469.0,0.0,578.0,136.0,0.0,1627.0,43.0
2015/01/13 02:00,336.0,423.0,1445.0,0.0,580.0,107.0,0.0,1742.0,42.0
2015/01/13 03:00,330.0,420.0,1448.0,0.0,477.0,108.0,0.0,1732.0,42.0
2015/01/13 04:00,333.0,419.0,1469.0,0.0,414.0,108.0,0.0,1716.0,41.0
2015/01/13 05:00,331.0,441.0,1468.0,8.0,359.0,97.0,0.0,1680.0,40.0
2015/01/13 06:00,330.0,610.0,1468.0,70.0,438.0,216.0,0.0,1716.0,40.0
2015/01/13 07:00,330.0,1005.0,1468.0,141.0,785.0,345.0,0.0,1724.0,41.0
2015/01/13 08:00,331.0,1403.0,1468.0,359.0,807.0,350.0,0.0,1812.0,44.0
2015/01/13 09:00,329.0,1537.0,1468.0,795.0,1042.0,404.0,33.0,1835.0,49.0
2015/01/13 10:00,333.0,1550.0,1468.0,920.0,1073.0,789.0,125.0,1845.0,50.0
2015/01/13 11:00,332.0,1711.0,1468.0,781.0,1120.0,579.0,201.0,1762.0,48.0
2015/01/13 12:00,332.0,1708.0,1469.0,458.0,928.0,566.0,220.0,1720.0,49.0
2015/01/13 13:00,329.0,1716.0,1469.0,173.0,910.0,609.0,216.0,1685.0,50.0
2015/01/13 14:00,324.0,1695.0,1468.0,68.0,750.0,613.0,207.0,1674.0,50.0
2015/01/13 15:00,318.0,1690.0,1468.0,229.0,814.0,386.0,181.0,1637.0,49.0
2015/01/13 16:00,314.0,1728.0,1468.0,191.0,837.0,562.0,143.0,1423.0,49.0
2015/01/13 17:00,313.0,1774.0,1417.0,250.0,671.0,608.0,58.0,1316.0,50.0
2015/01/13 18:00,309.0,1844.0,1440.0,511.0,536.0,645.0,2.0,1323.0,49.0
2015/01/13 19:00,314.0,1754.0,1443.0,747.0,625.0,893.0,0.0,1225.0,49.0
2015/01/13 20:00,321.0,1783.0,1444.0,727.0,645.0,593.0,0.0,1102.0,51.0
2015/01/13 21:00,315.0,1703.0,1451.0,365.0,824.0,406.0,0.0,916.0,49.0
2015/01/13 22:00,315.0,1498.0,1466.0,304.0,957.0,289.0,0.0,811.0,50.0
2015/01/13 23:00,314.0,1104.0,1468.0,210.0,1027.0,401.0,0.0,715.0,50.0
2015/01/14 00:00,314.0,916.0,1469.0,21.0,860.0,231.0,0.0,718.0,50.0
2015/01/14 01:00,313.0,762.0,1468.0,0.0,822.0,150.0,0.0,592.0,44.0
2015/01/14 02:00,311.0,750.0,1468.0,0.0,542.0,151.0,0.0,463.0,42.0
2015/01/14 03:00,313.0,722.0,1468.0,0.0,386.0,99.0,0.0,537.0,42.0
2015/01/14 04:00,313.0,683.0,1468.0,0.0,358.0,94.0,0.0,626.0,42.0
2015/01/14 05:00,314.0,800.0,1468.0,0.0,335.0,94.0,0.0,731.0,42.0
2015/01/14 06:00,312.0,1019.0,1468.0,6.0,373.0,217.0,0.0,627.0,43.0
2015/01/14 07:00,305.0,1234.0,1468.0,182.0,563.0,512.0,0.0,394.0,43.0
2015/01/14 08:00,300.0,1505.0,1466.0,256.0,920.0,755.0,0.0,301.0,50.0
2015/01/14 09:00,303.0,1687.0,1469.0,748.0,1225.0,988.0,12.0,239.0,50.0
2015/01/14 10:00,309.0,1776.0,1469.0,954.0,1383.0,982.0,74.0,276.0,51.0
2015/01/14 11:00,304.0,1684.0,1469.0,756.0,1408.0,820.0,155.0,328.0,50.0
2015/01/14 12:00,312.0,1681.0,1469.0,304.0,1099.0,650.0,184.0,382.0,50.0
2015/01/14 13:00,311.0,1665.0,1469.0,87.0,1258.0,130.0,173.0,489.0,51.0
2015/01/14 14:00,299.0,1505.0,1469.0,133.0,963.0,64.0,156.0,597.0,50.0
2015/01/14 15:00,297.0,1515.0,1469.0,73.0,1125.0,128.0,134.0,649.0,50.0
2015/01/14 16:00,296.0,1587.0,1469.0,68.0,957.0,169.0,125.0,728.0,50.0
2015/01/14 17:00,295.0,1513.0,1469.0,67.0,1011.0,214.0,67.0,879.0,50.0
2015/01/14 18:00,290.0,1538.0,1469.0,149.0,1228.0,309.0,4.0,975.0,48.0
2015/01/14 19:00,289.0,1672.0,1469.0,169.0,1311.0,358.0,0.0,1250.0,48.0
2015/01/14 20:00,292.0,1519.0,1484.0,71.0,1234.0,236.0,0.0,1589.0,50.0
2015/01/14 21:00,294.0,1314.0,1530.0,137.0,1141.0,244.0,0.0,1672.0,48.0
2015/01/14 22:00,298.0,916.0,1565.0,59.0,969.0,187.0,0.0,2017.0,49.0
2015/01/14 23:00,297.0,768.0,1566.0,57.0,873.0,101.0,0.0,2278.0,49.0
2015/01/15 00:00,303.0,676.0,1503.0,7.0,471.0,94.0,0.0,2459.0,50.0
2015/01/15 01:00,310.0,475.0,1314.0,0.0,493.0,93.0,0.0,2643.0,43.0
2015/01/15 02:00,302.0,463.0,1307.0,0.0,415.0,93.0,0.0,2779.0,41.0
2015/01/15 03:00,302.0,459.0,1299.0,0.0,335.0,93.0,0.0,2920.0,42.0
2015/01/15 04:00,307.0,459.0,1206.0,0.0,338.0,93.0,0.0,3024.0,42.0
2015/01/15 05:00,307.0,459.0,1204.0,0.0,346.0,93.0,0.0,3069.0,43.0
2015/01/15 06:00,307.0,459.0,1288.0,0.0,465.0,93.0,0.0,3164.0,42.0
2015/01/15 07:00,306.0,472.0,1449.0,0.0,721.0,98.0,0.0,3208.0,42.0
2015/01/15 08:00,300.0,639.0,1574.0,104.0,815.0,250.0,0.0,3288.0,49.0
2015/01/15 09:00,302.0,661.0,1661.0,185.0,960.0,328.0,17.0,3382.0,49.0
2015/01/15 10:00,303.0,678.0,1669.0,273.0,1101.0,376.0,49.0,3417.0,50.0
2015/01/15 11:00,304.0,679.0,1558.0,344.0,1068.0,385.0,66.0,3527.0,49.0
2015/01/15 12:00,315.0,683.0,1498.0,247.0,911.0,243.0,83.0,3779.0,49.0
2015/01/15 13:00,308.0,664.0,1540.0,190.0,914.0,236.0,66.0,3811.0,50.0
2015/01/15 14:00,300.0,652.0,1735.0,193.0,872.0,141.0,53.0,3740.0,50.0
2015/01/15 15:00,295.0,648.0,1736.0,244.0,662.0,333.0,37.0,3805.0,50.0
2015/01/15 16:00,291.0,667.0,1743.0,286.0,726.0,396.0,31.0,3534.0,49.0
2015/01/15 17:00,291.0,737.0,1756.0,649.0,785.0,649.0,13.0,2824.0,49.0
2015/01/15 18:00,293.0,974.0,1756.0,849.0,664.0,911.0,1.0,2594.0,49.0
2015/01/15 19:00,295.0,840.0,1756.0,748.0,750.0,786.0,0.0,2898.0,48.0
2015/01/15 20:00,300.0,842.0,1758.0,518.0,746.0,690.0,0.0,2893.0,50.0
2015/01/15 21:00,297.0,733.0,1757.0,486.0,940.0,316.0,0.0,2831.0,47.0
2015/01/15 22:00,304.0,687.0,1757.0,59.0,824.0,259.0,0.0,2887.0,49.0
2015/01/15 23:00,307.0,696.0,1647.0,0.0,595.0,146.0,0.0,3065.0,49.0
2015/01/16 00:00,308.0,679.0,1370.0,0.0,503.0,109.0,0.0,3261.0,49.0
2015/01/16 01:00,308.0,471.0,983.0,0.0,613.0,105.0,0.0,3241.0,44.0
2015/01/16 02:00,308.0,461.0,804.0,0.0,501.0,106.0,0.0,3284.0,42.0
2015/01/16 03:00,308.0,458.0,641.0,0.0,439.0,106.0,0.0,3341.0,42.0
2015/01/16 04:00,308.0,459.0,763.0,0.0,493.0,106.0,0.0,3171.0,42.0
2015/01/16 05:00,303.0,460.0,1167.0,0.0,476.0,106.0,0.0,2645.0,40.0
2015/01/16 06:00,296.0,492.0,1635.0,2.0,521.0,108.0,0.0,2281.0,40.0
2015/01/16 07:00,295.0,592.0,1752.0,383.0,771.0,303.0,0.0,2188.0,41.0
2015/01/16 08:00,302.0,1040.0,1755.0,747.0,769.0,435.0,0.0,1846.0,47.0
2015/01/16 09:00,302.0,1072.0,1755.0,890.0,1138.0,765.0,42.0,1648.0,48.0
2015/01/16 10:00,306.0,1159.0,1755.0,971.0,998.0,1060.0,123.0,1450.0,47.0
2015/01/16 11:00,304.0,1310.0,1756.0,901.0,837.0,828.0,162.0,1342.0,48.0
2015/01/16 12:00,308.0,1427.0,1757.0,686.0,677.0,357.0,188.0,1404.0,50.0
2015/01/16 13:00,304.0,1429.0,1756.0,692.0,591.0,314.0,183.0,1247.0,47.0
2015/01/16 14:00,302.0,1330.0,1756.0,391.0,573.0,298.0,208.0,1179.0,49.0
2015/01/16 15:00,304.0,1314.0,1756.0,355.0,534.0,219.0,160.0,1237.0,49.0
2015/01/16 16:00,307.0,1332.0,1756.0,542.0,534.0,431.0,154.0,1321.0,48.0
2015/01/16 17:00,307.0,1617.0,1757.0,539.0,481.0,366.0,66.0,1163.0,47.0
2015/01/16 18:00,307.0,1748.0,1757.0,835.0,643.0,418.0,4.0,1105.0,48.0
2015/01/16 19:00,314.0,1769.0,1756.0,977.0,742.0,413.0,0.0,1136.0,49.0
2015/01/16 20:00,315.0,1753.0,1756.0,831.0,726.0,364.0,0.0,1169.0,49.0
2015/01/16 21:00,313.0,1732.0,1756.0,549.0,599.0,209.0,0.0,1108.0,48.0
2015/01/16 22:00,312.0,1595.0,1756.0,202.0,560.0,257.0,0.0,1075.0,50.0
2015/01/16 23:00,318.0,1360.0,1757.0,214.0,655.0,239.0,0.0,835.0,49.0
2015/01/17 00:00,305.0,862.0,1756.0,153.0,453.0,279.0,0.0,676.0,47.0
2015/01/17 01:00,304.0,475.0,1751.0,170.0,429.0,332.0,0.0,700.0,49.0
2015/01/17 02:00,303.0,461.0,1741.0,51.0,389.0,309.0,0.0,623.0,50.0
2015/01/17 03:00,305.0,457.0,1749.0,50.0,382.0,308.0,0.0,441.0,50.0
2015/01/17 04:00,306.0,466.0,1733.0,50.0,379.0,281.0,0.0,400.0,50.0
2015/01/17 05:00,299.0,469.0,1723.0,50.0,316.0,233.0,0.0,415.0,50.0
2015/01/17 06:00,297.0,467.0,1739.0,51.0,528.0,203.0,0.0,417.0,49.0
2015/01/17 07:00,300.0,467.0,1739.0,179.0,613.0,108.0,0.0,375.0,49.0
2015/01/17 08:00,303.0,487.0,1740.0,249.0,636.0,122.0,0.0,340.0,49.0
2015/01/17 09:00,305.0,580.0,1755.0,678.0,628.0,284.0,41.0,326.0,50.0
2015/01/17 10:00,298.0,840.0,1757.0,744.0,923.0,356.0,124.0,280.0,50.0
2015/01/17 11:00,304.0,966.0,1755.0,748.0,847.0,363.0,172.0,206.0,49.0
2015/01/17 12:00,307.0,923.0,1757.0,663.0,760.0,324.0,176.0,246.0,48.0
2015/01/17 13:00,305.0,1018.0,1755.0,625.0,697.0,317.0,174.0,318.0,46.0
2015/01/17 14:00,303.0,885.0,1754.0,343.0,669.0,358.0,144.0,490.0,47.0
2015/01/17 15:00,304.0,877.0,1753.0,287.0,598.0,456.0,125.0,678.0,46.0
2015/01/17 16:00,300.0,879.0,1754.0,399.0,575.0,493.0,71.0,903.0,47.0
2015/01/17 17:00,309.0,886.0,1756.0,521.0,539.0,538.0,24.0,1162.0,46.0
2015/01/17 18:00,307.0,788.0,1753.0,477.0,524.0,478.0,1.0,1605.0,46.0
2015/01/17 19:00,303.0,841.0,1753.0,543.0,690.0,481.0,0.0,2218.0,48.0
2015/01/17 20:00,306.0,913.0,1659.0,472.0,691.0,454.0,0.0,2838.0,49.0
2015/01/17 21:00,306.0,844.0,1477.0,398.0,644.0,460.0,0.0,3253.0,48.0
2015/01/17 22:00,307.0,788.0,1518.0,334.0,649.0,294.0,0.0,3371.0,49.0
2015/01/17 23:00,306.0,725.0,1727.0,168.0,550.0,270.0,0.0,3362.0,41.0
2015/01/18 00:00,306.0,517.0,1755.0,166.0,524.0,272.0,0.0,3309.0,38.0
2015/01/18 01:00,302.0,435.0,1724.0,7.0,662.0,191.0,0.0,3048.0,40.0
2015/01/18 02:00,305.0,432.0,1665.0,0.0,448.0,121.0,0.0,2739.0,40.0
2015/01/18 03:00,301.0,432.0,1414.0,0.0,479.0,121.0,0.0,2392.0,39.0
2015/01/18 04:00,301.0,431.0,1103.0,0.0,458.0,121.0,0.0,2129.0,39.0
2015/01/18 05:00,300.0,440.0,1112.0,0.0,435.0,121.0,0.0,1862.0,39.0
2015/01/18 06:00,301.0,440.0,1513.0,0.0,574.0,121.0,0.0,1589.0,38.0
2015/01/18 07:00,297.0,439.0,1756.0,0.0,736.0,243.0,0.0,1408.0,39.0
2015/01/18 08:00,300.0,451.0,1757.0,111.0,599.0,285.0,0.0,1206.0,38.0
2015/01/18 09:00,298.0,624.0,1757.0,165.0,741.0,349.0,7.0,989.0,40.0
2015/01/18 10:00,306.0,829.0,1757.0,231.0,818.0,400.0,33.0,820.0,41.0
2015/01/18 11:00,296.0,849.0,1757.0,595.0,785.0,484.0,65.0,627.0,39.0
2015/01/18 12:00,296.0,849.0,1756.0,503.0,613.0,507.0,106.0,478.0,39.0
2015/01/18 13:00,285.0,850.0,1756.0,676.0,723.0,532.0,90.0,308.0,38.0
2015/01/18 14:00,287.0,927.0,1756.0,451.0,628.0,469.0,100.0,246.0,39.0
2015/01/18 15:00,283.0,979.0,1757.0,444.0,716.0,442.0,82.0,273.0,39.0
2015/01/18 16:00,286.0,1152.0,1757.0,240.0,683.0,423.0,65.0,448.0,40.0
2015/01/18 17:00,282.0,1160.0,1756.0,191.0,615.0,365.0,23.0,858.0,38.0
2015/01/18 18:00,284.0,961.0,1755.0,491.0,575.0,522.0,4.0,1552.0,39.0
2015/01/18 19:00,273.0,676.0,1755.0,567.0,693.0,420.0,0.0,2526.0,38.0
2015/01/18 20:00,269.0,568.0,1756.0,483.0,799.0,341.0,0.0,3224.0,39.0
2015/01/18 21:00,273.0,448.0,1756.0,650.0,847.0,491.0,0.0,3563.0,38.0
2015/01/18 22:00,274.0,446.0,1755.0,499.0,876.0,219.0,0.0,3735.0,37.0
2015/01/18 23:00,294.0,447.0,1719.0,135.0,687.0,139.0,0.0,3839.0,38.0
2015/01/19 00:00,297.0,452.0,1642.0,1.0,555.0,163.0,0.0,3932.0,40.0
2015/01/19 01:00,295.0,453.0,1513.0,0.0,653.0,188.0,0.0,3935.0,40.0
2015/01/19 02:00,279.0,454.0,1426.0,0.0,519.0,119.0,0.0,3877.0,38.0
2015/01/19 03:00,264.0,455.0,1306.0,0.0,394.0,91.0,0.0,3865.0,37.0
2015/01/19 04:00,258.0,456.0,1199.0,0.0,353.0,90.0,0.0,3818.0,36.0
2015/01/19 05:00,256.0,446.0,1349.0,0.0,417.0,91.0,0.0,3777.0,36.0
2015/01/19 06:00,253.0,531.0,1578.0,0.0,447.0,119.0,0.0,3681.0,37.0
2015/01/19 07:00,239.0,781.0,1746.0,0.0,618.0,195.0,0.0,3499.0,35.0
2015/01/19 08:00,247.0,931.0,1755.0,120.0,708.0,255.0,0.0,3330.0,35.0
2015/01/19 09:00,250.0,1195.0,1754.0,298.0,766.0,330.0,59.0,3096.0,34.0
2015/01/19 10:00,252.0,1381.0,1753.0,274.0,898.0,315.0,192.0,2651.0,37.0
2015/01/19 11:00,252.0,1406.0,1753.0,406.0,822.0,361.0,266.0,2353.0,44.0
2015/01/19 12:00,259.0,1397.0,1754.0,132.0,908.0,228.0,297.0,2108.0,43.0
2015/01/19 13:00,259.0,1320.0,1755.0,19.0,913.0,345.0,307.0,1946.0,42.0
2015/01/19 14:00,265.0,1203.0,1754.0,61.0,755.0,234.0,303.0,1857.0,41.0
2015/01/19 15:00,257.0,1298.0,1755.0,62.0,772.0,235.0,277.0,1688.0,42.0
2015/01/19 16:00,264.0,1380.0,1753.0,164.0,877.0,380.0,225.0,1390.0,44.0
2015/01/19 17:00,273.0,1420.0,1754.0,284.0,796.0,632.0,115.0,1229.0,45.0
2015/01/19 18:00,275.0,1438.0,1753.0,843.0,797.0,779.0,10.0,1187.0,44.0
2015/01/19 19:00,279.0,1452.0,1754.0,1129.0,1045.0,1078.0,0.0,1175.0,43.0
2015/01/19 20:00,296.0,1441.0,1756.0,1054.0,925.0,1021.0,0.0,1214.0,47.0
2015/01/19 21:00,293.0,1434.0,1754.0,716.0,882.0,739.0,0.0,1103.0,46.0
2015/01/19 22:00,292.0,1223.0,1753.0,416.0,1029.0,685.0,0.0,993.0,46.0
2015/01/19 23:00,296.0,1037.0,1754.0,258.0,829.0,548.0,0.0,965.0,46.0
2015/01/20 00:00,281.0,1058.0,1754.0,0.0,749.0,362.0,0.0,954.0,45.0
2015/01/20 01:00,283.0,732.0,1755.0,0.0,680.0,276.0,0.0,927.0,38.0
2015/01/20 02:00,281.0,736.0,1753.0,0.0,545.0,281.0,0.0,790.0,37.0
2015/01/20 03:00,279.0,671.0,1754.0,0.0,429.0,267.0,0.0,675.0,36.0
2015/01/20 04:00,283.0,884.0,1755.0,0.0,389.0,285.0,0.0,701.0,37.0
2015/01/20 05:00,283.0,883.0,1754.0,3.0,475.0,249.0,0.0,812.0,36.0
2015/01/20 06:00,288.0,971.0,1755.0,121.0,487.0,245.0,0.0,1007.0,37.0
2015/01/20 07:00,295.0,1065.0,1753.0,262.0,811.0,385.0,0.0,1350.0,42.0
2015/01/20 08:00,294.0,1328.0,1753.0,623.0,894.0,559.0,0.0,1772.0,45.0
2015/01/20 09:00,302.0,1484.0,1753.0,658.0,964.0,771.0,10.0,1983.0,46.0
2015/01/20 10:00,300.0,1509.0,1754.0,923.0,1309.0,930.0,59.0,1991.0,45.0
2015/01/20 11:00,302.0,1506.0,1754.0,834.0,1355.0,811.0,102.0,2010.0,46.0
2015/01/20 12:00,304.0,1504.0,1755.0,348.0,1232.0,816.0,142.0,2110.0,49.0
2015/01/20 13:00,307.0,1457.0,1754.0,196.0,1149.0,734.0,148.0,2122.0,49.0
2015/01/20 14:00,307.0,1403.0,1755.0,41.0,1083.0,398.0,149.0,2096.0,47.0
2015/01/20 15:00,302.0,1499.0,1756.0,88.0,1273.0,649.0,165.0,2047.0,48.0
2015/01/20 16:00,301.0,1510.0,1756.0,91.0,1113.0,554.0,107.0,2075.0,46.0
2015/01/20 17:00,294.0,1710.0,1757.0,120.0,1250.0,694.0,47.0,2050.0,45.0
2015/01/20 18:00,298.0,1707.0,1755.0,523.0,1322.0,831.0,6.0,2116.0,45.0
2015/01/20 19:00,302.0,1766.0,1754.0,581.0,1430.0,832.0,0.0,2282.0,46.0
2015/01/20 20:00,296.0,1746.0,1756.0,445.0,1440.0,724.0,0.0,2565.0,47.0
2015/01/20 21:00,286.0,1700.0,1756.0,171.0,1543.0,315.0,0.0,2639.0,45.0
2015/01/20 22:00,284.0,1694.0,1756.0,172.0,1719.0,374.0,0.0,2432.0,46.0
2015/01/20 23:00,286.0,1712.0,1757.0,0.0,1555.0,204.0,0.0,2363.0,46.0
2015/01/21 00:00,287.0,1105.0,1757.0,0.0,1056.0,166.0,0.0,2445.0,46.0
2015/01/21 01:00,288.0,497.0,1756.0,0.0,875.0,118.0,0.0,2458.0,39.0
2015/01/21 02:00,289.0,479.0,1756.0,0.0,689.0,202.0,0.0,2088.0,38.0
2015/01/21 03:00,291.0,479.0,1756.0,1.0,568.0,238.0,0.0,1947.0,37.0
2015/01/21 04:00,290.0,477.0,1755.0,8.0,405.0,159.0,0.0,2222.0,38.0
2015/01/21 05:00,283.0,559.0,1756.0,0.0,529.0,167.0,0.0,2316.0,37.0
2015/01/21 06:00,287.0,747.0,1755.0,31.0,675.0,241.0,0.0,2431.0,36.0
2015/01/21 07:00,287.0,789.0,1755.0,5.0,1024.0,236.0,0.0,2614.0,40.0
2015/01/21 08:00,281.0,1002.0,1755.0,34.0,900.0,469.0,0.0,2755.0,37.0
2015/01/21 09:00,288.0,947.0,1756.0,582.0,1127.0,527.0,47.0,2896.0,37.0
2015/01/21 10:00,295.0,1030.0,1757.0,753.0,1020.0,566.0,133.0,3016.0,38.0
2015/01/21 11:00,294.0,1034.0,1757.0,550.0,939.0,656.0,200.0,3151.0,41.0
2015/01/21 12:00,288.0,999.0,1757.0,195.0,860.0,536.0,199.0,3323.0,45.0
2015/01/21 13:00,286.0,900.0,1757.0,137.0,831.0,323.0,163.0,3442.0,44.0
2015/01/21 14:00,300.0,901.0,1756.0,109.0,902.0,294.0,112.0,3572.0,46.0
2015/01/21 15:00,300.0,982.0,1757.0,41.0,977.0,257.0,96.0,3657.0,43.0
2015/01/21 16:00,305.0,1027.0,1757.0,122.0,1009.0,320.0,71.0,3642.0,44.0
2015/01/21 17:00,301.0,1152.0,1756.0,218.0,1011.0,580.0,27.0,3607.0,45.0
2015/01/21 18:00,289.0,1165.0,1755.0,565.0,1032.0,850.0,2.0,3620.0,45.0
2015/01/21 19:00,296.0,1162.0,1755.0,534.0,1049.0,878.0,0.0,3592.0,40.0
2015/01/21 20:00,299.0,1293.0,1756.0,422.0,1064.0,801.0,0.0,3510.0,45.0
2015/01/21 21:00,297.0,1223.0,1757.0,159.0,1002.0,241.0,0.0,3520.0,46.0
2015/01/21 22:00,302.0,955.0,1755.0,75.0,1033.0,233.0,0.0,3534.0,43.0
2015/01/21 23:00,295.0,812.0,1755.0,73.0,922.0,165.0,0.0,3515.0,46.0
2015/01/22 00:00,298.0,681.0,1701.0,2.0,626.0,102.0,0.0,3612.0,47.0
2015/01/22 01:00,294.0,481.0,1714.0,0.0,706.0,93.0,0.0,3640.0,38.0
2015/01/22 02:00,297.0,471.0,1606.0,0.0,515.0,92.0,0.0,3584.0,38.0
2015/01/22 03:00,303.0,470.0,1430.0,0.0,408.0,93.0,0.0,3504.0,39.0
2015/01/22 04:00,300.0,470.0,1567.0,0.0,466.0,92.0,0.0,3396.0,38.0
2015/01/22 05:00,295.0,469.0,1663.0,0.0,391.0,92.0,0.0,3275.0,38.0
2015/01/22 06:00,299.0,471.0,1725.0,0.0,537.0,93.0,0.0,3185.0,37.0
2015/01/22 07:00,301.0,494.0,1744.0,0.0,789.0,262.0,0.0,3073.0,32.0
2015/01/22 08:00,298.0,665.0,1755.0,199.0,738.0,463.0,0.0,3031.0,37.0
2015/01/22 09:00,300.0,688.0,1756.0,629.0,964.0,530.0,29.0,2959.0,42.0
2015/01/22 10:00,305.0,694.0,1755.0,865.0,1067.0,921.0,97.0,2786.0,43.0
2015/01/22 11:00,296.0,699.0,1754.0,610.0,976.0,420.0,138.0,2596.0,43.0
2015/01/22 12:00,299.0,697.0,1755.0,84.0,987.0,338.0,144.0,2314.0,42.0
2015/01/22 13:00,300.0,697.0,1755.0,125.0,884.0,312.0,181.0,2181.0,42.0
2015/01/22 14:00,310.0,697.0,1754.0,86.0,771.0,227.0,197.0,2087.0,44.0
2015/01/22 15:00,310.0,773.0,1747.0,39.0,892.0,173.0,169.0,1912.0,43.0
2015/01/22 16:00,305.0,935.0,1755.0,105.0,813.0,282.0,117.0,1902.0,44.0
2015/01/22 17:00,298.0,988.0,1756.0,361.0,854.0,375.0,46.0,1884.0,44.0
2015/01/22 18:00,302.0,1109.0,1755.0,954.0,932.0,992.0,3.0,1854.0,43.0
2015/01/22 19:00,309.0,1111.0,1755.0,991.0,951.0,995.0,0.0,1900.0,44.0
2015/01/22 20:00,309.0,1119.0,1756.0,921.0,1004.0,1054.0,0.0,1904.0,45.0
2015/01/22 21:00,300.0,1000.0,1756.0,467.0,876.0,783.0,0.0,1859.0,46.0
2015/01/22 22:00,300.0,905.0,1755.0,519.0,839.0,541.0,0.0,1822.0,46.0
2015/01/22 23:00,293.0,847.0,1755.0,118.0,627.0,253.0,0.0,1769.0,46.0
2015/01/23 00:00,298.0,687.0,1709.0,1.0,665.0,123.0,0.0,1719.0,46.0
2015/01/23 01:00,296.0,482.0,1528.0,0.0,608.0,120.0,0.0,1774.0,40.0
2015/01/23 02:00,295.0,470.0,1417.0,0.0,516.0,92.0,0.0,1810.0,39.0
2015/01/23 03:00,293.0,464.0,1424.0,0.0,453.0,92.0,0.0,1706.0,39.0
2015/01/23 04:00,299.0,464.0,1462.0,0.0,403.0,92.0,0.0,1555.0,40.0
2015/01/23 05:00,293.0,465.0,1504.0,0.0,417.0,115.0,0.0,1542.0,40.0
2015/01/23 06:00,289.0,475.0,1630.0,2.0,353.0,317.0,0.0,1542.0,37.0
2015/01/23 07:00,288.0,611.0,1756.0,333.0,475.0,468.0,0.0,1478.0,38.0
2015/01/23 08:00,289.0,1052.0,1756.0,465.0,635.0,578.0,0.0,1373.0,46.0
2015/01/23 09:00,287.0,1269.0,1755.0,522.0,720.0,767.0,10.0,1292.0,45.0
2015/01/23 10:00,292.0,1374.0,1756.0,533.0,781.0,955.0,59.0,1133.0,49.0
2015/01/23 11:00,293.0,1375.0,1756.0,276.0,804.0,778.0,94.0,1042.0,48.0
2015/01/23 12:00,291.0,1289.0,1756.0,217.0,677.0,508.0,116.0,1058.0,48.0
2015/01/23 13:00,291.0,1201.0,1756.0,47.0,614.0,183.0,138.0,1126.0,46.0
2015/01/23 14:00,291.0,1064.0,1756.0,53.0,576.0,110.0,128.0,1244.0,49.0
2015/01/23 15:00,287.0,1111.0,1704.0,79.0,666.0,105.0,117.0,1290.0,48.0
2015/01/23 16:00,292.0,1063.0,1754.0,56.0,532.0,265.0,97.0,1412.0,49.0
2015/01/23 17:00,291.0,1134.0,1758.0,105.0,314.0,487.0,51.0,1506.0,49.0
2015/01/23 18:00,298.0,1297.0,1755.0,385.0,380.0,682.0,5.0,1568.0,46.0
2015/01/23 19:00,295.0,1290.0,1757.0,870.0,613.0,784.0,0.0,1652.0,46.0
2015/01/23 20:00,291.0,1264.0,1756.0,785.0,463.0,810.0,0.0,1829.0,46.0
2015/01/23 21:00,293.0,1080.0,1756.0,232.0,445.0,757.0,0.0,1825.0,46.0
2015/01/23 22:00,295.0,1029.0,1755.0,111.0,416.0,543.0,0.0,1662.0,44.0
2015/01/23 23:00,299.0,985.0,1754.0,1.0,440.0,274.0,0.0,1465.0,46.0
2015/01/24 00:00,301.0,740.0,1642.0,70.0,498.0,119.0,0.0,1385.0,45.0
2015/01/24 01:00,303.0,465.0,1640.0,64.0,485.0,118.0,0.0,1353.0,45.0
2015/01/24 02:00,304.0,456.0,1553.0,25.0,435.0,118.0,0.0,1459.0,47.0
2015/01/24 03:00,299.0,456.0,1551.0,0.0,376.0,89.0,0.0,1552.0,48.0
2015/01/24 04:00,296.0,462.0,1608.0,0.0,393.0,96.0,0.0,1624.0,47.0
2015/01/24 05:00,295.0,463.0,1607.0,0.0,414.0,93.0,0.0,1620.0,48.0
2015/01/24 06:00,304.0,463.0,1553.0,0.0,478.0,93.0,0.0,1665.0,48.0
