date,Biomass  - Actual Aggregated [MW],Fossil Gas  - Actual Aggregated [MW],Fossil Hard coal  - Actual Aggregated [MW],Fossil Oil  - Actual Aggregated [MW],Hydro Run-of-river and poundage  - Actual Aggregated [MW],Hydro Water Reservoir  - Actual Aggregated [MW],Nuclear  - Actual Aggregated [MW],Solar  - Actual Aggregated [MW],Waste  - Actual Aggregated [MW],Wind Onshore  - Actual Aggregated [MW]
2015/01/11 02:00,205.0,2283.0,535.3839968695564,258.0,3906.0,518.0,52795.0,0.0,300.0,3419.0
2015/01/11 03:00,205.0,2280.0,535.3839968695564,259.0,3769.0,446.0,50910.0,0.0,300.0,3431.0
2015/01/11 04:00,205.0,2282.0,535.3839968695564,259.0,3638.0,358.0,50152.0,0.0,300.0,3538.0
2015/01/11 05:00,205.0,2297.0,535.3839968695564,258.0,3607.0,363.0,49742.0,0.0,300.0,3973.0
2015/01/11 06:00,204.0,2286.0,535.3839968695564,258.0,3658.0,452.0,50460.0,0.0,298.0,4305.0
2015/01/11 07:00,205.0,2309.0,535.3839968695564,257.0,3879.0,496.0,50715.0,0.0,297.0,4689.0
2015/01/11 08:00,205.0,2336.0,535.3839968695564,258.0,4134.0,464.0,52910.0,66.0,296.0,4720.0
2015/01/11 09:00,205.0,2305.0,535.3839968695564,259.0,4303.0,496.0,55365.0,372.0,296.0,4636.0
2015/01/11 10:00,205.0,2280.0,535.3839968695564,260.0,4368.0,700.0,56396.0,940.0,297.0,4445.0
2015/01/11 11:00,204.0,2267.0,535.3839968695564,259.0,4380.0,1171.0,56087.0,1517.0,297.0,4564.0
2015/01/11 12:00,205.0,2224.0,535.3839968695564,258.0,4361.0,1528.0,56212.0,1830.0,298.0,4658.0
2015/01/11 13:00,205.0,2213.0,535.3839968695564,258.0,4247.0,745.0,54610.0,1853.0,298.0,4606.0
2015/01/11 14:00,205.0,2214.0,535.3839968695564,259.0,4175.0,470.0,53825.0,1568.0,298.0,4433.0
2015/01/11 15:00,205.0,2246.0,535.3839968695564,260.0,4237.0,438.0,52894.0,984.0,299.0,3958.0
2015/01/11 16:00,205.0,2258.0,535.3839968695564,259.0,4311.0,524.0,52608.0,350.0,299.0,3706.0
2015/01/11 17:00,205.0,2309.0,535.3839968695564,260.0,4520.0,1236.0,55490.0,50.0,298.0,3894.0
2015/01/11 18:00,205.0,2353.0,535.3839968695564,259.0,4872.0,4363.0,56900.0,0.0,299.0,4332.0
2015/01/11 19:00,205.0,2350.0,535.3839968695564,259.0,5070.0,4773.0,57675.0,0.0,298.0,4622.0
2015/01/11 20:00,205.0,2401.0,535.3839968695564,259.0,4819.0,3183.0,57573.0,0.0,298.0,4747.0
2015/01/11 21:00,205.0,2362.0,535.3839968695564,258.0,4630.0,1612.0,57479.0,0.0,298.0,4849.0
2015/01/11 22:00,205.0,2397.0,535.3839968695564,258.0,4572.0,2029.0,57396.0,0.0,298.0,4823.0
2015/01/11 23:00,205.0,2372.0,535.3839968695564,258.0,4598.0,2632.0,57468.0,0.0,297.0,4771.0
2015/01/12 00:00,205.0,2377.0,535.3839968695564,258.0,4416.0,1122.0,57004.0,0.0,298.0,4858.0
2015/01/12 01:00,205.0,2370.0,535.3839968695564,259.0,4108.0,654.0,57569.0,0.0,298.0,4893.0
2015/01/12 02:00,205.0,2380.0,535.3839968695564,259.0,4026.0,501.0,57223.0,0.0,298.0,4962.0
2015/01/12 03:00,205.0,2394.0,535.3839968695564,259.0,3930.0,436.0,55357.0,0.0,298.0,5105.0
2015/01/12 04:00,205.0,2372.0,185.0,258.0,4025.0,511.0,54469.0,0.0,298.0,5253.0
2015/01/12 05:00,204.0,2427.0,549.0,260.0,4251.0,762.0,55497.0,0.0,294.0,5313.0
2015/01/12 06:00,205.0,2510.0,1103.0,261.0,4570.0,1603.0,58201.0,0.0,292.0,5367.0
2015/01/12 07:00,205.0,2737.0,1703.0,272.0,5222.0,5209.0,59480.0,0.0,292.0,5495.0
2015/01/12 08:00,205.0,2950.0,2039.0,271.0,5627.0,6300.0,59599.0,83.0,290.0,5602.0
2015/01/12 09:00,205.0,2911.0,2216.0,270.0,5734.0,6369.0,59395.0,474.0,289.0,5587.0
2015/01/12 10:00,205.0,2885.0,2092.0,270.0,5810.0,5390.0,59336.0,1175.0,289.0,5491.0
2015/01/12 11:00,205.0,2988.0,2047.0,271.0,5770.0,4859.0,59348.0,1718.0,290.0,5499.0
2015/01/12 12:00,205.0,3067.0,1980.0,270.0,5532.0,4182.0,59423.0,1949.0,292.0,5567.0
2015/01/12 13:00,205.0,3073.0,1996.0,272.0,5245.0,3250.0,59411.0,1892.0,291.0,5508.0
2015/01/12 14:00,205.0,2887.0,1959.0,273.0,4975.0,2633.0,59372.0,1592.0,292.0,5364.0
2015/01/12 15:00,205.0,2825.0,1760.0,273.0,4964.0,1662.0,59583.0,1026.0,293.0,5283.0
2015/01/12 16:00,205.0,2808.0,1931.0,272.0,5154.0,2047.0,59223.0,379.0,293.0,5294.0
2015/01/12 17:00,205.0,2857.0,2096.0,272.0,5476.0,3456.0,59376.0,49.0,292.0,5398.0
2015/01/12 18:00,205.0,2892.0,2280.0,272.0,5934.0,6281.0,59573.0,0.0,293.0,5594.0
2015/01/12 19:00,205.0,2896.0,2163.0,271.0,5914.0,5955.0,59489.0,0.0,292.0,5716.0
2015/01/12 20:00,205.0,2854.0,1644.0,271.0,5450.0,3538.0,59433.0,0.0,294.0,5830.0
2015/01/12 21:00,205.0,2707.0,1555.0,259.0,5070.0,1867.0,58809.0,0.0,296.0,5981.0
2015/01/12 22:00,205.0,2628.0,1803.0,259.0,4952.0,2284.0,58497.0,0.0,295.0,6006.0
2015/01/12 23:00,205.0,2623.0,2057.0,259.0,4860.0,2215.0,58271.0,0.0,295.0,6005.0
2015/01/13 00:00,205.0,2458.0,1676.0,272.0,4773.0,1406.0,57751.0,0.0,298.0,5923.0
2015/01/13 01:00,205.0,2271.0,1246.0,274.0,4604.0,928.0,57835.0,0.0,293.0,5818.0
2015/01/13 02:00,205.0,2256.0,1239.0,273.0,4518.0,1027.0,56668.0,0.0,298.0,5883.0
2015/01/13 03:00,205.0,2257.0,1265.0,281.0,4572.0,834.0,55042.0,0.0,298.0,5928.0
2015/01/13 04:00,205.0,2245.0,1284.0,311.0,4610.0,559.0,54929.0,0.0,298.0,5928.0
2015/01/13 05:00,205.0,2239.0,1360.0,358.0,4685.0,805.0,55930.0,0.0,298.0,6012.0
2015/01/13 06:00,205.0,2337.0,1702.0,478.0,4939.0,1644.0,58352.0,0.0,297.0,5970.0
2015/01/13 07:00,198.0,2701.0,2041.0,557.0,5485.0,4355.0,59028.0,0.0,296.0,5954.0
2015/01/13 08:00,193.0,2826.0,2497.0,556.0,5831.0,5908.0,58825.0,72.0,291.0,5816.0
2015/01/13 09:00,193.0,2821.0,2238.0,556.0,5921.0,6482.0,58785.0,384.0,272.0,5689.0
2015/01/13 10:00,193.0,2807.0,2313.0,556.0,5874.0,5451.0,58871.0,901.0,273.0,5519.0
2015/01/13 11:00,193.0,2797.0,2366.0,583.0,5844.0,5110.0,58804.0,1325.0,273.0,5038.0
2015/01/13 12:00,193.0,2779.0,2288.0,689.0,5869.0,4759.0,58650.0,1578.0,272.0,5136.0
2015/01/13 13:00,197.0,2773.0,2083.0,707.0,5548.0,4057.0,58024.0,1570.0,276.0,5427.0
2015/01/13 14:00,204.0,2770.0,2078.0,708.0,5129.0,2900.0,58515.0,1251.0,296.0,5561.0
2015/01/13 15:00,205.0,2757.0,1927.0,708.0,4966.0,2038.0,58519.0,730.0,294.0,5396.0
2015/01/13 16:00,205.0,2761.0,2087.0,709.0,5077.0,1910.0,58533.0,272.0,295.0,5279.0
2015/01/13 17:00,205.0,2785.0,2481.0,579.0,5351.0,3818.0,58692.0,46.0,296.0,4852.0
2015/01/13 18:00,205.0,2794.0,2901.0,509.0,5819.0,5636.0,58839.0,0.0,292.0,4444.0
2015/01/13 19:00,205.0,2837.0,2743.0,373.0,5805.0,4702.0,59718.0,0.0,291.0,4434.0
2015/01/13 20:00,205.0,2742.0,2402.0,287.0,5406.0,2845.0,60103.0,0.0,291.0,4514.0
2015/01/13 21:00,205.0,2512.0,2136.0,275.0,5120.0,1422.0,59467.0,0.0,291.0,4694.0
2015/01/13 22:00,205.0,2386.0,2117.0,273.0,4989.0,1548.0,59236.0,0.0,291.0,4846.0
2015/01/13 23:00,205.0,2394.0,2165.0,272.0,4861.0,1424.0,59360.0,0.0,294.0,5145.0
2015/01/14 00:00,205.0,2191.0,1701.0,273.0,4704.0,989.0,58249.0,0.0,295.0,5331.0
2015/01/14 01:00,205.0,2174.0,1128.0,273.0,4562.0,744.0,58263.0,0.0,296.0,5229.0
2015/01/14 02:00,205.0,2175.0,1030.0,273.0,4471.0,699.0,57322.0,0.0,292.0,5267.0
2015/01/14 03:00,205.0,2179.0,1047.0,272.0,4415.0,513.0,55242.0,0.0,293.0,5384.0
2015/01/14 04:00,205.0,2175.0,1052.0,273.0,4474.0,588.0,54974.0,0.0,295.0,5272.0
2015/01/14 05:00,205.0,2187.0,1047.0,273.0,4636.0,777.0,56985.0,0.0,294.0,4766.0
2015/01/14 06:00,204.0,2401.0,1440.0,274.0,4895.0,1467.0,58758.0,0.0,292.0,4688.0
2015/01/14 07:00,205.0,2977.0,1636.0,285.0,5386.0,2942.0,60251.0,0.0,287.0,5270.0
2015/01/14 08:00,200.0,3230.0,1811.0,284.0,5712.0,3910.0,60307.0,68.0,286.0,5436.0
2015/01/14 09:00,196.0,3275.0,1855.0,284.0,5865.0,3769.0,60417.0,365.0,284.0,5423.0
2015/01/14 10:00,197.0,3280.0,1855.0,284.0,5906.0,3466.0,60437.0,899.0,283.0,5219.0
2015/01/14 11:00,199.0,3266.0,1814.0,285.0,5810.0,4474.0,59555.0,1317.0,287.0,5093.0
2015/01/14 12:00,198.0,3303.0,1978.0,282.0,5666.0,4620.0,58961.0,1569.0,288.0,4978.0
2015/01/14 13:00,200.0,3301.0,1862.0,284.0,5471.0,3136.0,58690.0,1643.0,286.0,5015.0
2015/01/14 14:00,200.0,3190.0,1823.0,284.0,5127.0,2433.0,58841.0,1397.0,289.0,4726.0
2015/01/14 15:00,202.0,3173.0,2006.0,286.0,4992.0,2087.0,59139.0,855.0,291.0,3970.0
2015/01/14 16:00,204.0,3301.0,2125.0,286.0,5092.0,3008.0,59189.0,330.0,296.0,3145.0
2015/01/14 17:00,205.0,3329.0,2030.0,286.0,5791.0,6407.0,59058.0,49.0,295.0,3167.0
2015/01/14 18:00,205.0,3313.0,1868.0,284.0,6188.0,6551.0,59002.0,0.0,289.0,3730.0
2015/01/14 19:00,205.0,3309.0,1720.0,284.0,6127.0,5265.0,59304.0,0.0,282.0,4343.0
2015/01/14 20:00,205.0,3126.0,1620.0,284.0,5671.0,3195.0,59325.0,0.0,282.0,5016.0
2015/01/14 21:00,205.0,2606.0,1419.0,272.0,5132.0,1516.0,58700.0,0.0,285.0,5498.0
2015/01/14 22:00,205.0,2447.0,1439.0,273.0,4899.0,1904.0,58404.0,0.0,283.0,5824.0
2015/01/14 23:00,205.0,2463.0,1453.0,272.0,4706.0,2214.0,58407.0,0.0,287.0,6053.0
2015/01/15 00:00,205.0,2258.0,1334.0,274.0,4668.0,1300.0,58278.0,0.0,287.0,6265.0
2015/01/15 01:00,205.0,2292.0,1199.0,275.0,4532.0,831.0,57736.0,0.0,286.0,6367.0
2015/01/15 02:00,205.0,2332.0,1168.0,273.0,4527.0,594.0,56634.0,0.0,288.0,6453.0
2015/01/15 03:00,205.0,2315.0,1202.0,275.0,4534.0,508.0,54545.0,0.0,287.0,6524.0
2015/01/15 04:00,205.0,2330.0,1169.0,273.0,4566.0,663.0,53761.0,0.0,288.0,6549.0
2015/01/15 05:00,205.0,2311.0,1190.0,273.0,4661.0,864.0,54556.0,0.0,288.0,6585.0
2015/01/15 06:00,205.0,2301.0,1558.0,276.0,4888.0,1765.0,57402.0,0.0,285.0,6590.0
2015/01/15 07:00,205.0,2461.0,1864.0,285.0,5669.0,4795.0,58673.0,0.0,284.0,6604.0
2015/01/15 08:00,205.0,2414.0,2258.0,284.0,5994.0,5448.0,59022.0,66.0,283.0,6575.0
2015/01/15 09:00,205.0,2412.0,2373.0,283.0,5955.0,5311.0,59121.0,308.0,285.0,6446.0
2015/01/15 10:00,205.0,2396.0,2276.0,283.0,6011.0,4966.0,59301.0,700.0,285.0,6346.0
2015/01/15 11:00,205.0,2355.0,2338.0,283.0,5969.0,5215.0,59367.0,999.0,287.0,6030.0
2015/01/15 12:00,205.0,2295.0,2221.0,282.0,5825.0,5528.0,59381.0,1163.0,286.0,6033.0
2015/01/15 13:00,205.0,2339.0,2093.0,282.0,5657.0,4088.0,59361.0,1157.0,284.0,6270.0
2015/01/15 14:00,205.0,2383.0,2148.0,284.0,5356.0,3127.0,59189.0,963.0,259.0,6256.0
2015/01/15 15:00,205.0,2337.0,2228.0,284.0,5227.0,2636.0,59085.0,591.0,272.0,5918.0
2015/01/15 16:00,205.0,2342.0,2220.0,284.0,5285.0,2436.0,59125.0,227.0,276.0,5576.0
2015/01/15 17:00,205.0,2389.0,2138.0,284.0,5669.0,3748.0,59310.0,43.0,276.0,5379.0
2015/01/15 18:00,205.0,2386.0,2216.0,283.0,6232.0,5812.0,59474.0,0.0,265.0,4963.0
2015/01/15 19:00,205.0,2425.0,2329.0,283.0,6233.0,6750.0,59594.0,0.0,259.0,4467.0
2015/01/15 20:00,203.0,2383.0,2376.0,284.0,5751.0,4272.0,59553.0,0.0,259.0,4171.0
2015/01/15 21:00,203.0,2329.0,2293.0,273.0,5273.0,2151.0,59027.0,0.0,268.0,4032.0
2015/01/15 22:00,204.0,2341.0,2249.0,273.0,4963.0,2485.0,59084.0,0.0,270.0,3639.0
2015/01/15 23:00,205.0,2321.0,2254.0,273.0,4802.0,2777.0,59075.0,0.0,269.0,3263.0
2015/01/16 00:00,205.0,2345.0,1847.0,273.0,4722.0,1713.0,58835.0,0.0,269.0,2705.0
2015/01/16 01:00,205.0,2349.0,1557.0,273.0,4627.0,1182.0,58656.0,0.0,271.0,2237.0
2015/01/16 02:00,205.0,2330.0,1456.0,266.0,4533.0,1093.0,58433.0,0.0,273.0,1937.0
2015/01/16 03:00,205.0,2337.0,1345.0,266.0,4485.0,965.0,57439.0,0.0,278.0,1824.0
2015/01/16 04:00,205.0,2362.0,1345.0,273.0,4510.0,725.0,56948.0,0.0,291.0,1737.0
2015/01/16 05:00,205.0,2499.0,1641.0,275.0,4482.0,985.0,58042.0,0.0,292.0,1652.0
2015/01/16 06:00,205.0,2971.0,1937.0,274.0,5000.0,2031.0,58393.0,0.0,291.0,1631.0
2015/01/16 07:00,205.0,3676.0,2259.0,284.0,5860.0,4692.0,59292.0,0.0,288.0,1709.0
2015/01/16 08:00,205.0,4492.0,2722.0,283.0,6136.0,5851.0,59707.0,53.0,288.0,1539.0
2015/01/16 09:00,206.0,5123.0,2794.0,282.0,6185.0,5008.0,59770.0,219.0,289.0,1477.0
2015/01/16 10:00,205.0,5422.0,2755.0,266.0,6133.0,4892.0,59794.0,506.0,289.0,1357.0
2015/01/16 11:00,205.0,5480.0,2771.0,265.0,6108.0,4968.0,59805.0,742.0,290.0,1170.0
2015/01/16 12:00,205.0,5485.0,2748.0,284.0,6061.0,4764.0,59810.0,802.0,293.0,1139.0
2015/01/16 13:00,205.0,5367.0,2651.0,283.0,5964.0,4383.0,59807.0,797.0,293.0,1179.0
2015/01/16 14:00,205.0,5363.0,2659.0,284.0,5772.0,3494.0,59743.0,659.0,290.0,1147.0
2015/01/16 15:00,204.0,5389.0,2758.0,284.0,5790.0,3413.0,59576.0,408.0,289.0,1113.0
2015/01/16 16:00,204.0,5428.0,2666.0,284.0,5983.0,4069.0,59695.0,165.0,291.0,1002.0
2015/01/16 17:00,205.0,5496.0,2399.0,283.0,6147.0,5348.0,59827.0,43.0,292.0,1071.0
2015/01/16 18:00,205.0,5477.0,2461.0,265.0,6358.0,5851.0,59871.0,0.0,291.0,1071.0
2015/01/16 19:00,206.0,5475.0,2403.0,265.0,6365.0,4931.0,59900.0,0.0,290.0,1084.0
2015/01/16 20:00,205.0,4797.0,2195.0,283.0,6134.0,3014.0,59813.0,0.0,283.0,1116.0
2015/01/16 21:00,205.0,3667.0,2138.0,273.0,5885.0,1955.0,59614.0,0.0,270.0,1151.0
2015/01/16 22:00,205.0,3092.0,2019.0,273.0,5650.0,3124.0,59291.0,0.0,286.0,1096.0
2015/01/16 23:00,205.0,2679.0,2074.0,273.0,5743.0,4482.0,58573.0,0.0,292.0,1127.0
2015/01/17 00:00,205.0,2381.0,1968.0,273.0,5499.0,2876.0,57517.0,0.0,291.0,1118.0
2015/01/17 01:00,205.0,2376.0,1967.0,273.0,5282.0,1672.0,57325.0,0.0,291.0,1122.0
2015/01/17 02:00,205.0,2346.0,1694.0,273.0,5090.0,1188.0,57242.0,0.0,290.0,1172.0
2015/01/17 03:00,205.0,2339.0,1467.0,273.0,5008.0,858.0,56837.0,0.0,291.0,1126.0
2015/01/17 04:00,205.0,2346.0,1491.0,272.0,4996.0,769.0,56882.0,0.0,291.0,994.0
2015/01/17 05:00,205.0,2341.0,1570.0,272.0,5005.0,1005.0,57428.0,0.0,289.0,908.0
2015/01/17 06:00,205.0,2366.0,1610.0,273.0,5060.0,1318.0,57561.0,0.0,275.0,857.0
2015/01/17 07:00,205.0,2416.0,1749.0,273.0,5196.0,1691.0,57627.0,0.0,280.0,819.0
2015/01/17 08:00,205.0,2419.0,2173.0,275.0,5672.0,3823.0,57404.0,81.0,286.0,799.0
2015/01/17 09:00,205.0,2424.0,2259.0,274.0,6080.0,4856.0,57216.0,426.0,287.0,851.0
2015/01/17 10:00,204.0,2401.0,2287.0,272.0,6167.0,4842.0,57045.0,1043.0,284.0,910.0
2015/01/17 11:00,203.0,2403.0,2248.0,273.0,5862.0,3882.0,56991.0,1535.0,284.0,958.0
2015/01/17 12:00,206.0,2373.0,2177.0,274.0,5824.0,3642.0,56980.0,1745.0,286.0,896.0
2015/01/17 13:00,206.0,2375.0,2091.0,272.0,5537.0,2942.0,56885.0,1687.0,286.0,1028.0
2015/01/17 14:00,206.0,2369.0,2086.0,272.0,5534.0,2009.0,56968.0,1420.0,291.0,1225.0
2015/01/17 15:00,205.0,2368.0,2149.0,272.0,5482.0,1820.0,56934.0,921.0,292.0,1207.0
2015/01/17 16:00,205.0,2381.0,2182.0,272.0,5432.0,2033.0,57020.0,350.0,292.0,1165.0
2015/01/17 17:00,205.0,2384.0,2201.0,272.0,5663.0,3512.0,57162.0,55.0,291.0,1351.0
2015/01/17 18:00,206.0,2394.0,2211.0,270.0,6146.0,5147.0,57185.0,0.0,284.0,1708.0
2015/01/17 19:00,205.0,2405.0,2196.0,270.0,6121.0,4397.0,58329.0,0.0,283.0,2031.0
2015/01/17 20:00,206.0,2400.0,1925.0,269.0,5731.0,2460.0,59095.0,0.0,284.0,2243.0
2015/01/17 21:00,206.0,2408.0,1957.0,270.0,5570.0,1514.0,59113.0,0.0,283.0,2277.0
2015/01/17 22:00,206.0,2373.0,2002.0,271.0,5553.0,1894.0,59158.0,0.0,277.0,2254.0
2015/01/17 23:00,205.0,2389.0,2112.0,271.0,5385.0,2532.0,59262.0,0.0,278.0,2250.0
2015/01/18 00:00,205.0,2361.0,1885.0,273.0,5095.0,1232.0,59067.0,0.0,282.0,2198.0
2015/01/18 01:00,205.0,2344.0,1480.0,273.0,5030.0,1093.0,58848.0,0.0,287.0,2241.0
2015/01/18 02:00,205.0,2359.0,1223.0,273.0,4968.0,933.0,58597.0,0.0,287.0,2215.0
2015/01/18 03:00,205.0,2375.0,930.0,272.0,4970.0,603.0,57361.0,0.0,284.0,2243.0
2015/01/18 04:00,205.0,2390.0,943.0,273.0,4931.0,609.0,57111.0,0.0,286.0,2195.0
2015/01/18 05:00,205.0,2369.0,937.0,273.0,4840.0,665.0,57199.0,0.0,284.0,2109.0
2015/01/18 06:00,205.0,2380.0,922.0,272.0,4936.0,563.0,57197.0,0.0,284.0,2002.0
2015/01/18 07:00,205.0,2367.0,953.0,273.0,4986.0,767.0,57462.0,0.0,282.0,2052.0
2015/01/18 08:00,204.0,2398.0,1263.0,274.0,5118.0,1035.0,58273.0,92.0,280.0,2035.0
2015/01/18 09:00,205.0,2429.0,1469.0,274.0,5386.0,1230.0,58918.0,463.0,280.0,1971.0
2015/01/18 10:00,206.0,2425.0,1691.0,274.0,5459.0,1872.0,59530.0,1079.0,280.0,1803.0
2015/01/18 11:00,205.0,2402.0,2027.0,274.0,5539.0,2311.0,59480.0,1519.0,281.0,1566.0
2015/01/18 12:00,205.0,2395.0,2210.0,273.0,5589.0,3272.0,59545.0,1668.0,281.0,1401.0
2015/01/18 13:00,206.0,2395.0,1928.0,274.0,5306.0,2213.0,59324.0,1550.0,280.0,1290.0
2015/01/18 14:00,206.0,2371.0,1867.0,274.0,5047.0,1162.0,59157.0,1225.0,280.0,1226.0
2015/01/18 15:00,206.0,2367.0,1881.0,270.0,5006.0,1010.0,58920.0,701.0,283.0,1234.0
2015/01/18 16:00,205.0,2383.0,1989.0,271.0,4976.0,1065.0,58991.0,256.0,280.0,1247.0
2015/01/18 17:00,206.0,2530.0,2238.0,272.0,5163.0,1949.0,59385.0,50.0,280.0,1348.0
2015/01/18 18:00,206.0,2615.0,2591.0,273.0,5607.0,4324.0,59632.0,0.0,279.0,1603.0
2015/01/18 19:00,204.0,2617.0,2859.0,272.0,5947.0,5534.0,59731.0,0.0,276.0,1575.0
2015/01/18 20:00,205.0,2606.0,2760.0,273.0,5769.0,4211.0,59670.0,0.0,272.0,1542.0
2015/01/18 21:00,206.0,2634.0,2625.0,270.0,5535.0,2549.0,59621.0,0.0,269.0,1422.0
2015/01/18 22:00,206.0,2623.0,2502.0,269.0,5627.0,2699.0,59430.0,0.0,268.0,1317.0
2015/01/18 23:00,205.0,2589.0,2534.0,270.0,5641.0,2706.0,59460.0,0.0,264.0,1202.0
2015/01/19 00:00,205.0,2425.0,2380.0,253.0,5262.0,1722.0,59031.0,0.0,268.0,1115.0
2015/01/19 01:00,206.0,2396.0,2385.0,252.0,4944.0,1201.0,58340.0,0.0,275.0,1060.0
2015/01/19 02:00,206.0,2431.0,2331.0,252.0,4870.0,1194.0,58121.0,0.0,275.0,971.0
2015/01/19 03:00,206.0,2606.0,1924.0,253.0,4786.0,996.0,58457.0,0.0,275.0,905.0
2015/01/19 04:00,205.0,2838.0,1878.0,251.0,4742.0,794.0,58653.0,0.0,279.0,917.0
2015/01/19 05:00,205.0,3355.0,2061.0,252.0,4717.0,946.0,59302.0,0.0,280.0,955.0
2015/01/19 06:00,206.0,4527.0,2697.0,254.0,5301.0,1853.0,60602.0,0.0,280.0,983.0
2015/01/19 07:00,206.0,6188.0,3112.0,259.0,5869.0,3955.0,61288.0,0.0,279.0,951.0
2015/01/19 08:00,205.0,6787.0,3159.0,257.0,6106.0,6255.0,61382.0,59.0,277.0,901.0
2015/01/19 09:00,205.0,7081.0,3244.0,257.0,6264.0,5417.0,61441.0,257.0,274.0,829.0
2015/01/19 10:00,205.0,7251.0,3271.0,258.0,6411.0,4755.0,61456.0,580.0,272.0,688.0
2015/01/19 11:00,205.0,7166.0,3376.0,260.0,6379.0,5899.0,61490.0,820.0,275.0,570.0
2015/01/19 12:00,205.0,6967.0,3490.0,260.0,6406.0,6103.0,61480.0,936.0,279.0,499.0
2015/01/19 13:00,206.0,6966.0,3534.0,261.0,6201.0,5416.0,61460.0,955.0,279.0,457.0
2015/01/19 14:00,205.0,7169.0,3465.0,259.0,5932.0,4947.0,61411.0,831.0,277.0,423.0
2015/01/19 15:00,205.0,7068.0,3269.0,259.0,5727.0,4502.0,61442.0,505.0,278.0,421.0
2015/01/19 16:00,206.0,7082.0,3386.0,260.0,5813.0,5071.0,61324.0,202.0,276.0,403.0
2015/01/19 17:00,205.0,7341.0,3359.0,258.0,6334.0,4928.0,61092.0,50.0,277.0,401.0
2015/01/19 18:00,205.0,7485.0,3459.0,258.0,6523.0,6407.0,60996.0,0.0,278.0,418.0
2015/01/19 19:00,205.0,7451.0,3455.0,258.0,6550.0,6554.0,60999.0,0.0,280.0,453.0
2015/01/19 20:00,205.0,7150.0,3250.0,259.0,6139.0,3584.0,61020.0,0.0,280.0,444.0
2015/01/19 21:00,205.0,6290.0,3064.0,248.0,5800.0,2733.0,61033.0,0.0,281.0,438.0
2015/01/19 22:00,205.0,5527.0,2998.0,248.0,5879.0,3275.0,60947.0,0.0,282.0,446.0
2015/01/19 23:00,205.0,5367.0,3030.0,248.0,5762.0,3783.0,59705.0,0.0,285.0,439.0
2015/01/20 00:00,205.0,3812.0,3221.0,267.0,5526.0,3593.0,59317.0,0.0,285.0,473.0
2015/01/20 01:00,205.0,3124.0,3092.0,267.0,5297.0,3303.0,59076.0,0.0,286.0,510.0
2015/01/20 02:00,205.0,3000.0,3136.0,267.0,5202.0,2887.0,59285.0,0.0,286.0,556.0
2015/01/20 03:00,205.0,2879.0,3026.0,268.0,5075.0,2534.0,59191.0,0.0,286.0,616.0
2015/01/20 04:00,205.0,2974.0,2976.0,267.0,5119.0,2186.0,59146.0,0.0,284.0,641.0
2015/01/20 05:00,203.0,3556.0,3090.0,268.0,5209.0,2767.0,59338.0,0.0,284.0,651.0
2015/01/20 06:00,205.0,5593.0,3120.0,268.0,5482.0,3888.0,59404.0,0.0,283.0,690.0
2015/01/20 07:00,205.0,6799.0,3176.0,279.0,6082.0,5699.0,59438.0,0.0,282.0,728.0
2015/01/20 08:00,204.0,7275.0,3338.0,278.0,6305.0,7248.0,59552.0,81.0,282.0,699.0
2015/01/20 09:00,204.0,7536.0,3351.0,278.0,6543.0,7057.0,59567.0,384.0,280.0,677.0
2015/01/20 10:00,204.0,7557.0,3280.0,277.0,6530.0,6918.0,59574.0,836.0,280.0,635.0
2015/01/20 11:00,204.0,7508.0,3351.0,278.0,6587.0,7057.0,59556.0,1178.0,279.0,568.0
2015/01/20 12:00,205.0,7507.0,3247.0,277.0,6510.0,6151.0,59640.0,1388.0,282.0,521.0
2015/01/20 13:00,205.0,7477.0,3219.0,278.0,6370.0,5499.0,59756.0,1350.0,285.0,530.0
2015/01/20 14:00,205.0,7539.0,3284.0,276.0,6181.0,5386.0,59767.0,1097.0,285.0,529.0
2015/01/20 15:00,205.0,7546.0,3246.0,275.0,5898.0,5235.0,59790.0,699.0,283.0,551.0
2015/01/20 16:00,205.0,7550.0,3200.0,276.0,6171.0,5089.0,59982.0,289.0,281.0,570.0
2015/01/20 17:00,204.0,7434.0,2967.0,276.0,6306.0,5047.0,60665.0,57.0,281.0,589.0
2015/01/20 18:00,205.0,7476.0,3169.0,275.0,6486.0,6854.0,60874.0,0.0,282.0,641.0
2015/01/20 19:00,205.0,7502.0,3230.0,276.0,6454.0,7037.0,61320.0,0.0,283.0,703.0
2015/01/20 20:00,205.0,7355.0,3002.0,277.0,6028.0,4462.0,61462.0,0.0,284.0,754.0
2015/01/20 21:00,205.0,6564.0,2946.0,278.0,5566.0,2781.0,61462.0,0.0,281.0,850.0
2015/01/20 22:00,205.0,6201.0,2928.0,278.0,5568.0,2617.0,61398.0,0.0,284.0,913.0
2015/01/20 23:00,205.0,5859.0,2899.0,278.0,5552.0,2323.0,61443.0,0.0,284.0,1064.0
2015/01/21 00:00,205.0,4549.0,2736.0,266.0,5344.0,1551.0,60854.0,0.0,283.0,1143.0
2015/01/21 01:00,204.0,4074.0,2760.0,266.0,5127.0,1869.0,60829.0,0.0,284.0,1234.0
2015/01/21 02:00,206.0,3910.0,2766.0,267.0,5004.0,1563.0,60880.0,0.0,284.0,1286.0
